company_urls,company_name,founded_date,batch,team_size,status,location,slogan,company_website_url,company_types,founder_1,founder_2,founder_3
https://www.ycombinator.com/companies/shiru,shiru,2019,Summer 2019,4,Active,"Emeryville, CA",Shiru leverages ML to create proteins to feed the world sustainably.,https://www.shiru.com/,"AI-POWERED-DRUG-DISCOVERY, CELLULAR-AGRICULTURE, MACHINE-LEARNING, EMERYVILLE","Jasmin Hume
Founder",Not available,Not available
https://www.ycombinator.com/companies/shogun,shogun,2015,Winter 2018,90,Active,"San Carlos, CA",Shogun empowers brands to create exceptional ecommerce experience.,https://getshogun.com/,"SAAS, B2B, E-COMMERCE","Finbarr Taylor
Founder/CEO
CTO at Shogun (YC W18). Former Software Engineer at Y Combinator. Scottish in California.","Nick Raushenbush
Founder
CEO at Shogun, fmr Cofounder, COO. Fmr Cofounder, COO @ Glass + Marker.",Not available
https://www.ycombinator.com/companies/shone,shone,Not available,Winter 2018,8,Inactive,San Francisco,Shone makes existing cargo ships autonomous through retrofit.,http://www.shone.com/,LOGISTICS,"Ugo Vollmer
Founder/CEO","Antoine de Maleprade
Founder/CTO",Not available
https://www.ycombinator.com/companies/shoobs,shoobs,2013,Winter 2014,5,Active,"London, United Kingdom",We help you find and book tickets to great entertainment events that…,http://shoobs.com/,MARKETPLACE,"Louise Broni-Mensah
Founder",Not available,Not available
https://www.ycombinator.com/companies/shopagram,shopagram,Not available,Winter 2014,1,Inactive,Not available,Next Generation Home Shopping Network,http://shopagram.co/,"E-COMMERCE, RETAIL","Jamal Ashraf
Founder/CEO",Not available,Not available
https://www.ycombinator.com/companies/shoptiques,shoptiques,Not available,Winter 2012,51,Active,New York,Shoptiques.com lets you shop the world's best local boutiques online.,http://shoptiques.com/,"E-COMMERCE, RETAIL, FASHION","Olga Vidisheva
Founder/CEO
Entrepreneur/CEO/Board Member/Experienced Executive with deep knowledge in marketplaces, eCommerce, fundraising, and growing and scaling businesses. Currently helping start-ups scale and grow through fundraising help, proper HR and culture set-up, and CEO coaching.","Peter Delahunty
Founder
Long term hacker. Currently CTO of Agronomeye","Dan Morin
Founder"
https://www.ycombinator.com/companies/shopular,shopular,Not available,Winter 2012,11,Acquired,"Redwood City, CA","Deals, Coupons & Cash Back for your favorite stores.",http://shopular.com/,"E-COMMERCE, RETAIL","Tommy Sze Ngai Tsai
Founder",Not available,Not available
https://www.ycombinator.com/companies/shopwith,shopwith,Not available,Summer 2018,3,Inactive,San Francisco,ShopWith is mobile QVC for GenZ.,https://www.shopwith.co/,E-COMMERCE,"Aaron Chou
Founder","Melody Kim
Founder",Not available
https://www.ycombinator.com/companies/shor,shor,2025,Summer 2025,2,Active,San Francisco,"The fastest, most affordable payroll for global teams",https://www.tryshor.com/,"ARTIFICIAL-INTELLIGENCE, FINTECH, B2B, HR-TECH, PAYROLL","Daivik Goel
Founder
Currently building Shor (S25) which uses AI Agents and Stablecoins to make the fastest, simplest, and most affordable way for growing companies to hire and pay global employees and contractors.","Avi Konduru
Co-founder
Currently building Shor (S25), using AI Agents and Stablecoins to make the worlds cheapest and fastest global EOR",Not available
https://www.ycombinator.com/companies/short-story,short-story,2019,Summer 2019,120,Active,San Francisco,Modern ecommerce for petite women,https://shortstorybox.com/,"MACHINE-LEARNING, MARKETPLACE, E-COMMERCE","Samuel Hoffstaetter
Founder
I'm the cofounder and CTO of Short Story. I also invest in YC companies and try to be as supportive as I can. In college, I co-founded a startup that sold textbooks to students across 117 campuses. Before Short Story, I worked at Tower Research and Waymo.","Isabella Sun
Founder
I'm the cofounder of Short Story. I also invest in YC companies through Pioneer Fund.",Not available
https://www.ycombinator.com/companies/shortbread,shortbread,2023,Winter 2023,4,Active,San Francisco,Read romance comics.,https://www.shortbread.ai/,"CONSUMER, ENTERTAINMENT, MEDIA, AI","Fengjiao Peng
Founder
founder of shortbread",Not available,Not available
https://www.ycombinator.com/companies/shortloop,shortloop,2022,Winter 2023,5,Active,"Bengaluru, India",AI Phone Agents For Your Business,https://shortloop.dev/,"DEVELOPER-TOOLS, GENERATIVE-AI, SAAS, AI, CONVERSATIONAL-AI","Vishnu Vinjam
Founder
Bringing joy to developers working with APIs at ShortLoop by automating and simplifying their workflows. I graduated from IIT-Mumbai and started my career as an Engineer with Samsung in Seoul. Transitioned to product for Samsung Pay and later led healthcare products at Cultfit (a health-tech unicorn out of Bangalore). Done countless API integrations across banking, payments, and health. Enjoys hikes, bikes, and books.","Sumit Mulchandani
Founder
Graduated from VIT Vellore and was early engineers in companies like CodeNation & Cultfit (a health-tech unicorn out of Bangalore). 
Currently on the mission to automate & simplify developers workflows.","Deepak Thakur
Founder
Passionate about dev tools and in general tools which simplifies developer's workflow."
