company_urls,company_name,founded_date,batch,team_size,status,location,slogan,company_website_url,company_types,founder_1,founder_2,founder_3
https://www.ycombinator.com/companies/freshpaint,freshpaint,2019,Summer 2019,75,Active,San Francisco,"Customer data collection, safeguarding, & activation for healthcare",https://freshpaint.io/,"DEVELOPER-TOOLS, SAAS, B2B","Michael Malis
Founder
After graduating high school in 2015, I joined Heap. While there I worked on scaling their cluster of Postgres instances that has around a Petabyte of data. I eventually took over and lead the database team there.

While at Heap I shipped a large number of performance improvements and cost savings. You could say I was the primary person who scaled Heap. Due to the number of cost reduction projects I shipped, I was given the nickname ""Michael Margins"".",Not available,Not available
https://www.ycombinator.com/companies/freshplum,freshplum,Not available,Summer 2011,8,Acquired,San Francisco,Analytics with action,http://freshplum.com/,ANALYTICS,"Sam Odio
Founder/CEO
2x founder & head of product; bringing products to market and scaling them to 500M+ users","Nick Alexander
Founder/CTO",Not available
https://www.ycombinator.com/companies/freterium,freterium,2018,Summer 2021,21,Active,"Casablanca, Morocco",Real-Time Collaborative Transport Management Platform,https://www.freterium.com/,"LOGISTICS, SUPPLY-CHAIN","Mehdi Cherif Alami
Founder
Co-founder and CEO at Freterium","Omar El Kouhene
Founder
Work experience

Logistics consultant & Shipping Broker
Freelance
05/2015 - 12/2018

Shipping & Supply Chain Manager
OCP Group
12/2011 - 05/2015

Consultant
McKinsey & Company
02/2011 - 10/2011

Education

Master of Engineering
CentraleSupelec
2007-2011

Maths & Info Preparatory classes
Lycee Sainte Geneviève 
2005-2007",Not available
https://www.ycombinator.com/companies/frey,frey,Not available,Summer 2018,3,Inactive,CA,FREY is a line of exceptional laundry and clothing care products.…,https://frey.com/,"SUSTAINABILITY, CONSUMER-PRODUCTS","Aidan Porter
Founder/CTO
Aidan Porter, a passionate entrepreneur and a Forbes 30 Under 30 honoree, I've always been driven by the potential of innovative technology to transform businesses. As the Founder and CEO of Kindled Growth, my mission is to unleash the power of startups and small businesses by delivering cutting-edge digital solutions and turning bold ideas into successful online ventures.","Erin Robert Frey
Founder/Partner","Leif Frey
Founder/Head of Direction"
https://www.ycombinator.com/companies/freya,freya,2025,Summer 2025,2,Active,San Francisco,Voice AI Agents For Financial Services And Other Regulated Industries,https://freyavoice.ai/,"ARTIFICIAL-INTELLIGENCE, FINTECH, RETAIL, CALL-CENTER","Tunga Bayrak
Founder
CEO and Co-founder of Freya. Previously, he built VLMs for geometric reasoning and worked on Audio Transformers as an AI research engineer. He built a conversational math tutor serving 10,000+ students. He taught deep learning at freeCodeCamp (Transformers & ViTs from scratch; 50,000+ views). As a Former Penn Student, he was a Teaching Assistant in the Engineering School.","Tomas Nepala
Founder
Tomas is the Co-Founder and COO of Freya, where he is building human-like Voice AI agents for the financial services industry. A former Wharton student, he gained experience across multiple financial services firms, including Gallagher, the world’s second-largest insurance broker. Now on his second startup, Tomas is focused on transforming customer support by bringing it into the era of AI.",Not available
https://www.ycombinator.com/companies/friday,friday,2024,Fall 2024,2,Active,San Francisco,The AI Email Client,https://www.friday.so/,"ARTIFICIAL-INTELLIGENCE, PRODUCTIVITY, EMAIL, AI-ASSISTANT","Allen Naliath
Founder, CEO
We're building the perfect virtual assistant for your email. I get rejected daily, I write great emails, and I'm a beekeeper.","Advait Paliwal
Founder, CTO
We're building the perfect virtual assistant for your email. I memorized my dad's credit card to start a 6 figure reselling business and I built a viral AI tutor with 1M+ users.",Not available
https://www.ycombinator.com/companies/fridge,fridge,Not available,Summer 2010,2,Acquired,San Francisco,Disposable social networks.,http://frid.ge/,SOCIAL-NETWORK,"Austin Chang
Founder/CEO","Alex Chung
Founder",Not available
https://www.ycombinator.com/companies/frigade,frigade,2022,Winter 2023,4,Active,San Francisco,AI-powered product assistance for modern software teams,https://frigade.ai/,"ARTIFICIAL-INTELLIGENCE, SAAS, CUSTOMER-SUCCESS, CUSTOMER-SERVICE, AI-ASSISTANT","Eric Brownrout
Founder
Eric is the co-founder and CEO of Frigade. Before founding Frigade, Eric co-founded Perform, a mobile app to help runners reach their goals through a combination of AI and 1:1 human coaching. Prior to that, he worked in product management at Digit where he helped launch an AI-powered mobile banking app and at LinkedIn where he managed an intelligent communications platform for notifications and email.","Christian Mathiesen
Founder
Christian is the co-founder and CTO of Frigade. Before founding Frigade, Christian co-founded Perform, a platform to help runners reach their goals through a combination of AI and 1:1 human coaching. Prior to that, he worked in engineering at LinkedIn where he helped launch LinkedIn's Skills-based hiring products and LinkedIn's Hiring Platform.",Not available
https://www.ycombinator.com/companies/friz,friz,2020,Winter 2021,4,Acquired,"Singapore, Singapore",AI Social Media Manager,https://www.usefriz.com/,"DEVELOPER-TOOLS, SAAS, DESIGN-TOOLS, SOCIAL-MEDIA, AI","Nirali Zaveri
Founder
Cofounder and CEO of Friz 

I started my career at Mastercard, building credit card for small businesses. My experience working with large SME credit card issuers like DBS, OCBC, UOB , BNI and BNP helped me realise the struggle freelancers face with financial services. I am passionate about empowering freelancers in Asia, a large percentage of whom are women. I have also filed 2 patents; in digital payments and credit scoring and love working to innovate in fintech.","Ash Rhazaly
Founder
Co-founder & CTO of Friz. Prior to Friz, Ash has been working at PPRO and DBS Bank as a Software Engineer on various financial products and services. He was the first engineer in PPRO APAC and was integral in setting up the initial technical infrastructure and building the engineering team.",Not available
https://www.ycombinator.com/companies/frizzle,frizzle,2025,Summer 2025,2,Active,San Francisco,AI grading for math teachers,https://www.frizzle.com/,"AI-ENHANCED-LEARNING, EDUCATION, SAAS, EDTECH, AI","Abhay Gupta
Founder
Co-founder and CEO of Frizzle! Previously a Product Manager at Coinbase, Tesla, Meta, and Visa. Bachelor’s in economics and computer science from Vanderbilt University. Helped scale an online e-learning platform to millions in yearly revenue.","Shyam Sai
Founder
Co-founder and CTO of Frizzle! Previously a Machine Learning Engineer at Microsoft, Meta, and Google Life Sciences. Bachelor’s in Artificial Intelligence from Carnegie Mellon University. Co-founded the Midwest Math Circle, one of Chicagoland’s longest running math circles that has served hundreds of students over 10 years. Also holds a patent for his work in LLM applications.",Not available
