company_urls,company_name,founded_date,batch,team_size,status,location,slogan,company_website_url,company_types,founder_1,founder_2,founder_3
https://www.ycombinator.com/companies/deep-meditate,deep-meditate,2019,Winter 2020,1,Active,"Waterloo, Canada","Deep Meditate is an app that helps you de-stress, sleep, and…",https://deepmeditate.com/,"MENTAL-HEALTH-TECH, CONSUMER-HEALTH-SERVICES","Advait Saravade
Founder
Founder @ Deep Meditate",Not available,Not available
https://www.ycombinator.com/companies/deepaware-ai,deepaware-ai,2025,Summer 2025,2,Active,San Francisco,Make AI data centers more efficient.,https://deepawareai.com/,Not available,"Jerry Huang
Founder
Founder of DeepAware AI (S25)","Stela Tong
Founder
Building DeepAware AI",Not available
https://www.ycombinator.com/companies/deepgram,deepgram,2015,Winter 2016,115,Active,San Francisco,Building foundational AI for speech transcription and understanding.,https://www.deepgram.com/,"AI-ENHANCED-LEARNING, ARTIFICIAL-INTELLIGENCE, API","Scott Stephenson
Founder/CEO
Technical CEO, DL person, particle physicist.",Not available,Not available
https://www.ycombinator.com/companies/deepnight,deepnight,2023,Winter 2024,8,Active,San Francisco,Building The Next Generation of Night Vision Devices,https://www.deepnight.ai/,"ARTIFICIAL-INTELLIGENCE, COMPUTER-VISION","Lucas Young
Founder
Solving night vision with software.","Thomas Li
Founder
Getting rid of image intensifier tubes.",Not available
https://www.ycombinator.com/companies/deepnote,deepnote,Not available,Summer 2019,Not available,Active,Not available,A better data science notebook.,https://www.deepnote.com/,"DEVELOPER-TOOLS, MACHINE-LEARNING","Jakub Jurovych
Founder",Not available,Not available
https://www.ycombinator.com/companies/deepsilicon,deepsilicon,2024,Summer 2024,2,Inactive,San Francisco,Software and hardware to run neural networks faster and cheaper,https://www.deepsilicon.net/,"EDGE-COMPUTING-SEMICONDUCTORS, HARD-TECH, AI","Abhinav Reddy
Founder
Computer Science and Electrical Engineering.
Focused on creating simple software and fast hardware for running neural networks.",Not available,Not available
https://www.ycombinator.com/companies/deepsim-inc,deepsim-inc,2020,Summer 2024,3,Active,Mountain View,An AI physics simulator for AI chip design,https://www.deepsim.io/,"ARTIFICIAL-INTELLIGENCE, B2B, SEMICONDUCTORS","Connor McClellan
Founder/CEO
Stanford EE PhD grad now building an AI physics simulation platform at DeepSim to solve the frustrating parts of my PhD. I'm also really into espresso making and will be happy to make you your best cup of coffee.","Alexander Gabourie
Founder
Alex is a co-founder of DeepSim, Inc., where he develops AI physics simulators. He earned his PhD in Electrical Engineering from Stanford, specializing in nanoscale thermal simulations, and brings over a decade of experience in the semiconductor industry.","Chuck Koroglu
Founder
Stanford EE PhD with background in semiconductor engineering, and physics modeling of integrated circuits. Excited about transforming the landscape of engineering simulations with new technology that combines physics, experimental data and AI."
https://www.ycombinator.com/companies/deepsource,deepsource,2018,Winter 2020,12,Active,San Francisco,"Unified DevSecOps platform, helping developers ship good code.",https://deepsource.com/,"DEVELOPER-TOOLS, SAAS, AI, AI-ASSISTANT","Sanket Saurav
Co-founder & CEO
Co-founder/CEO at DeepSource (W20). Passionate about building developer tools. Part designer, part developer.","Jai Pradeesh
Founder
Founder, DeepSource",Not available
https://www.ycombinator.com/companies/defer,defer,2022,Winter 2023,2,Inactive,"Paris, France",Zero infrastructure background processing platform.,https://www.defer.run/,"DEVELOPER-TOOLS, SAAS","Charly Poly
Founder
Charly was a tech lead at Algolia, where he built a background jobs processing platform that contributed to $12M of new revenue.
Charly enjoys speaking at international conferences (React Europe 2019) and wrote many reference articles on TypeScript and GraphQL relayed by recognized international newsletters such as GraphQL or TypeScript Weekly.
After working in open-source, he now focuses on enabling Node.js developers to build reliable async flows with Defer.","Bryan Frimin
Founder
CTO & Co-founder of Probo. French engineer building an open-source AI platform that simplifies SOC2/ISO27001 compliance.",Not available
https://www.ycombinator.com/companies/defog-ai,defog-ai,2023,Winter 2023,5,Active,Mountain View,Fine-tuned LLMs for enterprise data analysis,https://defog.ai/,"DEVELOPER-TOOLS, GENERATIVE-AI, MACHINE-LEARNING, OPEN-SOURCE","Rishabh Srivastava
Founder
ML developer. Previously bootstrapped data APIs co to 100M+ monthly end users. I blog at rish.blog and am fairly active on Twitter (@rishdotblog)","Medha Basu
Founder
Co-Founder of Defog.ai. Former journalist/editor/content marketing person. Grew an enterprise content marketing firm from $0 to 7 figures in yearly revenue. Once interviewed a terrorist.",Not available
