company_urls,company_name,founded_date,batch,team_size,status,location,slogan,company_website_url,company_types,founder_1,founder_2,founder_3
https://www.ycombinator.com/companies/onefin,onefin,Not available,Winter 2017,50,Active,"Bengaluru, India",Shopify for Financial Services,https://www.onefin.in/,"FINTECH, SAAS, API","Pratish Gandhi
Founder/CEO","Harshit Vaishnav
Founder",Not available
https://www.ycombinator.com/companies/onegraph,onegraph,2018,Summer 2018,2,Acquired,San Francisco,GraphQL API to connect all of the internet's APIs. Join us at Netlify!,https://www.onegraph.com/,"API, GRAPHQL","Sean Grove
Founder","Daniel Woelfel
Founder",Not available
https://www.ycombinator.com/companies/onegrep,onegrep,2024,Winter 2024,2,Active,New York,AI Agent for DevOps Workflow Automation,https://www.onegrep.dev/,"GENERATIVE-AI, B2B, DEVOPS, CONVERSATIONAL-AI","Achintya Ashok
Founder
Achintya is a Co-Founder and the CEO of OneGrep which he started with Brian Cripe in late 2023. OneGrep saves engineers time by automatically generating insights that improve the usefulness of their Observability Data.

Achintya has worked in engineering highly distributed systems at Coinbase, Disney Streaming, & Goldman Sachs. In a previous life, he was the Tech Lead of the Search Team at Disney Streaming responsible for serving contextual experiences to 70-million customers in real-time.","Brian Cripe
Founder
Brian Cripe is the co-founder and CTO of OneGrep, which he started with Achintya Ashok in 2023. OneGrep saves engineers time by automatically generating insights that improve the usefulness of their Observability Data. Brian brings over a decade of experience in the areas of developer-tools, distributed systems, and real-time analytics from companies such as 'Amazon', 'Tableau', and 'Coinbase'.",Not available
https://www.ycombinator.com/companies/onekey,onekey,2021,Summer 2020,3,Inactive,"Paris, France",Find the most profitable sites to build EV charging station,https://getonekey.io/,"ENERGY-STORAGE, ELECTRIC-VEHICLES","Christophe Barre
Founder
Founder & CEO @ Tippi","Ulysse Prygiel
Founder",Not available
https://www.ycombinator.com/companies/oneleet,oneleet,2022,Summer 2022,50,Active,Not available,"YC's most popular security compliance platform (SOC 2, ISO 27001,…",https://oneleet.com/,"SAAS, B2B, COMPLIANCE, SECURITY, AI","Bryan Onel
Founder
Penetration Tester with 10+ years of experience helping companies become more secure by simulating advanced attacks. Has experience leading security teams and architecting offensive and defensive security solutions.

Before pursuing a career in hacking, Bryan studied AI and Medicine.","Ora Onel
Founder
I have a background in medical genetics. I developed a passion for cybersecurity and decided to start a security company together with my husband.",Not available
https://www.ycombinator.com/companies/onelocal,onelocal,Not available,Summer 2017,90,Active,"Toronto, Canada",OneLocal is a CRM for local businesses.,https://onelocal.com/,CRM,"Edward Yao
Founder/CEO",Not available,Not available
https://www.ycombinator.com/companies/oneschema,oneschema,2021,Summer 2021,25,Active,San Francisco,Automate CSV & PDF workflows with AI,https://www.oneschema.co/,"SAAS, B2B, WORKFLOW-AUTOMATION, NO-CODE, AI","Andrew Luo
Founder
Co-founder of OneSchema",Not available,Not available
https://www.ycombinator.com/companies/oneshop,oneshop,2021,Summer 2021,10,Inactive,San Francisco,List on multiple resale marketplaces,https://oneshop.com/,"SAAS, E-COMMERCE","Albert Chuang
Founder
CEO at OneShop","Aaron Evans
Founder
Co-Founder/CTO @ OneShop, YC S21",Not available
https://www.ycombinator.com/companies/onesignal,onesignal,2011,Summer 2011,150,Active,"San Mateo, CA",Engage customers through personalized omni-channel messaging,https://onesignal.com/,"DEVELOPER-TOOLS, SAAS, B2B, MESSAGING, MARKETING","George Deglin
Founder/CEO
Technical Founder & CEO of OneSignal (YC S11 and YCG S20). OneSignal helps businesses send Push Notifications, Email, SMS, and In-App messaging to develop engaged and loyal customers.","Long Vo
Founder/COO
Co-Founder and COO at OneSignal(YC S11). Previously Co-Founder and Art/Creative Director at Gaia Online, Director/Senior Producer UDON Entertainment.",Not available
https://www.ycombinator.com/companies/onestopkitchen,onestopkitchen,2021,Summer 2021,10,Active,"Sunnyvale, CA",AI-Driven Tech & Space Optimization to Scale Restaurants,https://onestopkitchen.com/,"GHOST-KITCHENS, E-COMMERCE, AI","Vijayaraj Gopinath
Founder
Co-Founder of OneStopKitchen.

Experienced X-Google SWE (7+ years), Developed the research Google Maps safety feature which adds safety score (based on crime and other signals) as another weight in the world's road network. X-Nvidia - Project Shield.

Co-Founder of VirtualQueue - GeoFenced dynamic appointment system for job fairs to eliminate long queues.

Co-Founder of HungryGift - Tech enabled merchandising service.

Now building platform which will allow any restaurant to scale at zero cost.","Viggnesh Kandasamy
Founder
Co-Founder of MayaEats.

Engineering Manager with 10+ years of experience in scaling small tech teams to large teams.

Co-Founder of TrackYoga - Successful Yoga app with more than half million downloads. 

Now building AI-Driven Tech & Space Optimization to Scale Restaurants",Not available
