company_urls,company_name,founded_date,batch,team_size,status,location,slogan,company_website_url,company_types,founder_1,founder_2,founder_3
https://www.ycombinator.com/companies/volumetric,volumetric,Not available,Winter 2020,5,Acquired,"Houston, TX",Volumetric builds living multicellular tissues with a focus on the…,https://volumetricbio.com/,"BIOTECH, HEALTHCARE","Jordan Miller
Co-Founder and President
3D Printing meets Biology.

Jordan is advancing 3D bioprinting technology to make organ replacements for human patients. He received his bachelor’s degree in Biology from MIT in 2003, and earned his PhD in Bioengineering from Rice University in 2008.

Volumetric (W20) was acquired by 3D Systems in 2021, in a deal valued at $400M.","Bagrat Grigoryan
Co-Founder, COO",Not available
https://www.ycombinator.com/companies/voodoo-manufacturing,voodoo-manufacturing,2015,Winter 2017,19,Inactive,NY,AWS for manufacturing.,http://www.voodoomfg.com/,"MEDICAL-DEVICES, 3D-PRINTING, MANUFACTURING","Max Friefeld
Founder/CEO
Max is the co-founder and COO of Ultra. 

He studied Computer and Electrical Engineering at Harvey Mudd College ('13), and founded two YC-backed companies, Layer By Layer (S13) and Voodoo Manufacturing (W17).

Immediately prior to starting Ultra, Max led teams at Boston Consulting Group optimizing operations for the largest logistics networks in the world and developing go-to-market strategy for private equity backed robotics companies.","Jon Miller Schwartz
Founder/CPO
Building intelligent-industrial robots at Ultra. Prev Arena AI, Voodoo Manufacturing (YC W17), Body Labs, and Layer By Layer (YC S13).","Oliver Ortlieb
Founder
Oliver is the co-founder and CTO of Ultra.

Before co-founding Ultra, Oliver Ortlieb was the Co-founder & CTO at Voodoo Manufacturing where he built the software and systems to support one of the largest 3D printing factories in the world. Prior to that, he co-founded Layer By Layer, a secure marketplace for 3D-printable products. He holds multiple patents in the field of 3D printing, and received his BS in Computer Science from Harvey Mudd College."
https://www.ycombinator.com/companies/vooma,vooma,2022,Winter 2023,3,Active,San Francisco,Automation platform for logistics,https://www.vooma.ai/,Not available,"Jesse Buckingham
Founder
Jesse is a co-founder of Vooma, a back office automation platform for logistics.

Prior to Vooma, Jesse partnered with private equity fund Alpine Investors to grow a logistics technology business from $2M to $20M+ ARR and put it on track for a 5-7x+ MOIC. He earned his MBA from Stanford GSB and was a consultant at Bain & Company.

Jesse is a father, husband, avid outdoorsman, fitness enthusiast, and voracious consumer of interesting ideas and literature.","Mike Carter
Founder
Mike is a co-founder of Vooma, a back office automation platform for logistics. Before Vooma he built self driving trucks at Kodiak Robotics, Uber ATG, Otto, and Stanford's Dynamic Design Lab. He's passionate about pairing rigorous engineering with next-generation automation technologies to drive efficiency in logistics.",Not available
https://www.ycombinator.com/companies/vora-ai,vora-ai,2024,Winter 2025,1,Active,San Francisco,AI recruiter for hiring managers,https://www.usevora.ai/,"GENERATIVE-AI, B2B, HR-TECH","Pushkar Lanka
Founder
Founder & CEO at Vora AI. I was previously an Engineering Manager at Plaid, where I led three teams spanning Privacy and Risk engineering. As a technical lead, I led the launch of the Plaid Portal - Plaid's first ever consumer product. Before that, I was an early engineer on Meta's blockchain team (Novi).",Not available,Not available
https://www.ycombinator.com/companies/vori,vori,2019,Winter 2020,29,Active,"East Palo Alto, CA",Vori is a modern operating system for supermarkets,https://www.vori.com/,"GROCERY, SAAS, RETAIL-TECH","Brandon Hill
Founder","Tre Kirkman
Founder","Robert Pinkerton
Founder"
https://www.ycombinator.com/companies/vorticity,vorticity,2019,Summer 2019,5,Active,"Redwood City, CA",The Fastest Scientific Computing Platform on the Planet,http://vorticity.xyz/,CLOUD-COMPUTING,"Chirath Neranjena
Founder
Aerospace Engineer.
Private pilot, amateur musician and photographer.
Caltech | Idealab | GoogleX | Y Combinator.
Made in Sri Lanka",Not available,Not available
https://www.ycombinator.com/companies/vote-org,vote-org,2008,Summer 2016,Not available,Active,San Francisco,,http://www.vote.org/,Not available,"Debra Cleaver
Founder/CEO
Founder Vote.org, VoteAmerica, ElectionDay.org, FuterVoter, and some other projects. Aggressively committed to increasing voter turnout. All around nice person.",Not available,Not available
https://www.ycombinator.com/companies/votingworks,votingworks,2018,Winter 2019,18,Active,CA,Non-profit building open-source voting machines for US elections.,https://voting.works/,ELECTION-TECH,"Ben Adida
Founder",Not available,Not available
https://www.ycombinator.com/companies/vouch,vouch,2018,Summer 2019,190,Active,San Francisco,Insurance and risk management tools for startups and growth-stage…,http://vouch.us/,"FINTECH, B2B","Sam Hodges
Founder/CEO
Co-founder and CEO of Vouch, better business insurance for technology start-ups. Previously co-founder and MD of Funding Circle US (IPO in 2018, FCH.L), and various operating and investing roles focused on financial and insurance technology and B2B software. Live/work in SF.",Not available,Not available
https://www.ycombinator.com/companies/voxli,voxli,Not available,Winter 2009,2,Inactive,CA,,http://voxli.com/,Not available,"Andrew Ow
Founder
Founder of Haiku Games. Previously cofounder of Voxli (W09)","Joey Liaw
Founder/CTO",Not available
https://www.ycombinator.com/companies/voyage-biomedical,voyage-biomedical,2018,Summer 2019,3,Acquired,"Berkeley, CA",Using cooling to end brain damage during stroke.,https://voyage.bio/,"HARDWARE, NEUROTECHNOLOGY, MEDICAL-DEVICES","Justin Olshavsky
Founder
Founder of Voyage Bio (S19, acquired by Penumbra), founding partner of Pioneer Bio+Health Fund","Robert Schultz
Founder
MD, heart surgery resident","Bridget Vaughan
Founder"
https://www.ycombinator.com/companies/vulcan-technologies,vulcan-technologies,2025,Summer 2025,3,Active,Not available,AI regulatory drafting and compliance,https://www.vulcan-tech.com/,"ARTIFICIAL-INTELLIGENCE, SAAS, GOVTECH, COMPLIANCE","Tanner Jones
Founder
Tanner studied PPE and Classics at Dartmouth. Previously, he founded and exited Downballot Solutions with Arvind Veluvali (Fresco AI, YC F24), a political campaign tech startup. Later, Tanner was the Technology and Regulatory Policy Director at Joe Lonsdale's Cicero Institute, where he was the 2024 employee of the year. Tanner also coached the 2021 speech and debate national champion, holds powerlifting records in two states, and qualified to the 2023 IPL world powerlifting championships.","Aleksander Mekhanik
Founder
Alek earned the prestigious Jack Byrne grant offered to the top math students at Dartmouth, where he studied electrical computer engineering with a focus in machine learning. Previously, Alek was a nationally competitive chess player and high school varsity athlete. He has also contributed to several startups as a machine learning engineer. Beyond Vulcan, Alek holds Ivy League and Arizona powerlifting records and qualified to USAPL collegiate nationals.","Chris Minge
Founder
Chris studied computer science and philosophy at Princeton University, graduating in 2022. After graduating, he was a software engineer at Google, where he worked on ML infrastructure, supporting Gemini, Waymo, Vertex AI, and other services."
https://www.ycombinator.com/companies/vybe,vybe,2025,Spring 2025,2,Active,Not available,Lovable for internal apps,https://www.vybe.build/,Not available,"Quang Hoang
Cofounder/CEO
2X YC Founder || CEO/Cofounder of Vybe (X25) || ex-CEO/Cofounder of Plato (W16, acquired by Coda)

At Plato, we were building a mentorship platform for engineering leaders.
- We grew to 5M of ARR selling to CTOs/VPs of Engineering
- We worked with notable customers like Airbnb, Stripe, Coinbase, Slack, Twilio, etc.
- We grew a community of 30k+ engineering leaders
- We raised $23M in total with Slack, Fundersclub, S28 Capital, SaaSTR Fund, etc. and got to a team of 70 people","Fabien Devos
Cofounder/CTO
Former Director of Engineering at Wealthfront, Ex-Facebook, creator of Hacked app (mobile coding game with 1M downloads).",Not available
https://www.ycombinator.com/companies/waffle,waffle,2025,Spring 2025,2,Active,San Francisco,AI Game Builder,https://www.waffle.ai/,"GAMING, AI","Manuj Mishra
Founder
CEO @ Waffle. Previously 2nd ML hire at unicorn defence startup, Rebellion. Ranked #1 in BEng Maths and CS @ Imperial. MSc CS @ Oxford. First-author publication in UAI 2024.","Diogo Valdivieso
Founder
CTO @ Waffle
Previously built 1M user original game, Battle Arena. Bachelor's in Computer Science from EPFL. Master's drop-out.",Not available
https://www.ycombinator.com/companies/wagetap,wagetap,2020,Winter 2022,10,Active,"Sydney, Australia","Advance next payday, and BNPL for bills",https://www.wagetap.com/,"FINTECH, CONSUMER","Mitchell Stevens
Founder
Mitchell Stevens is the cofounder and CEO of Wagetap, which he started with Declan Conlon in 2019. Previously with BCG, Mitchell also graduated from London Business School with an MBA and is a qualified lawyer and accountant.","Declan Conlon
Founder
Declan is the co-founder and CTO of Wagetap. He has built interesting things at AWS, Atlassian and Juniper Networks. Currently, he is working on bringing affordable credit to everyday Australians.",Not available
https://www.ycombinator.com/companies/wakemate,wakemate,Not available,Summer 2009,2,Inactive,San Francisco,,http://wakemate.com/,Not available,"Arun Gupta
Founder/CEO
founder @ kcrg inc
founder @ grailed
founder @ wakemate","Benjamin Anderson
Founder",Not available
https://www.ycombinator.com/companies/wakie,wakie,2014,Winter 2016,10,Active,"Menlo Park, CA",A social app for phone calls. Express yourself and make real friends.,http://www.wakie.com/,"MENTAL-HEALTH-TECH, COMMUNITY, SOCIAL-MEDIA","Grachik Adzhamian
Founder
Built four successful companies, currently working on the biggest thing in my life",Not available,Not available
