company_urls,company_name,founded_date,batch,team_size,status,location,slogan,company_website_url,company_types,founder_1,founder_2,founder_3
https://www.ycombinator.com/companies/circumvent,circumvent,Not available,Summer 2018,6,Active,Not available,Utilizing monogenic disorders to inform and solve highly complex…,https://www.circumventpharmaceuticals.com/,"NEUROTECHNOLOGY, BIOTECH, GENOMICS","Devin Wiley
Founder",Not available,Not available
https://www.ycombinator.com/companies/ciro,ciro,2022,Summer 2022,5,Active,San Francisco,Build the perfect prospect list in <5min with AI,https://www.ciro.io/,"ARTIFICIAL-INTELLIGENCE, SAAS, B2B, SALES","Ross Geiger
Founder
Ross is a Co-Founder and President at Ciro. Before starting Ciro with two of his best friends from Brown University, he built the sales function as VP of Sales at a dental software company (YAPI) and implemented S&M technologies while an operating partner at a software investment firm (M33 Growth). Ross holds a BA in Economics and East Asian Studies from Brown University.","Richard Lee
Founder
Richard is CEO at Ciro. Previously, he was COO at BuildZoom (W13), one of the world's largest marketplaces for remodeling and construction, and a consultant at Bain & Company. He graduated with a degree in Applied Mathematics & Economics from Brown University, and currently is on leave from Stanford's Graduate School of Business.","David Winer
Founder
David is CTO at Ciro. Before starting Ciro, he was a product manager for the Kotlin programming language at Google. Before that, he worked as a software engineer and product manager at various startups and as a management consultant at Bain & Co. He has a bachelor's degree in Applied Math from Brown University, a Master's in Electrical Engineering & Computer Science from Berkeley, and an MBA from Stanford."
https://www.ycombinator.com/companies/cisterna-biologics,cisterna-biologics,2022,Summer 2022,2,Active,"San Diego, CA",High quality mRNA for therapeutic application,http://www.cisternabx.com/,"SYNTHETIC-BIOLOGY, BIOTECH, THERAPEUTICS","Hari Bhaskaran
Founder
Hari Bhaskaran's journey with RNAs started with ribozymes (catalytic RNAs) almost 20 years ago in the labs of Rick Russell at UT Austin. His PhD work was focused on mechanistic understanding of RNA folding, culminating in a seminal publication in Nature (see Bhaskaran and Russell, 2007). Since then, he has held positions of increasing responsibilities in both academia and industry. He is the author of several publications and industry patents.",Not available,Not available
https://www.ycombinator.com/companies/citus-data,citus-data,Not available,Summer 2011,45,Acquired,San Francisco,Real-time. Big data. PostgreSQL,http://citusdata.com/,"OPEN-SOURCE, BIG-DATA, DATABASES","Sumedh Pathak
Founder/Engineer
Founder at Citus Data, Acquired by Microsoft.
https://blogs.microsoft.com/blog/2019/01/24/microsoft-acquires-citus-data-re-affirming-its-commitment-to-open-source-and-accelerating-azure-postgresql-performance-and-scale/",Not available,Not available
https://www.ycombinator.com/companies/cityfurnish,cityfurnish,2015,Winter 2019,90,Active,"New Delhi, India",Cityfurnish - Commitment-free furniture rentals for a better you!,https://cityfurnish.com/,"FINTECH, HOUSING","Neerav Jain
Founder
Neerav Jain is the founder & CEO of CityFurnish.
Cityfurnish is India's leading furniture & appliances rental subscription brand.","Saurabh Gupta
Founder",Not available
https://www.ycombinator.com/companies/clad,clad,2022,Winter 2023,4,Active,New York,Software to build the internet faster.,https://withclad.com/,"MARKETPLACE, SAAS, CONSTRUCTION, B2B, COLLABORATION","Jason Rudin
Founder
Jason is the founder and CEO of Clad, building software to speed up internet construction. Prior to Clad, Jason was a Product Manager at Instagram and consultant at McKinsey. A New York - San Francisco boomerang, Jason loves a Broadway show just as much as a weekend in the woods.",Not available,Not available
https://www.ycombinator.com/companies/clado,clado,2025,Spring 2025,7,Active,San Francisco,Deep Research for People,https://clado.ai/,"SAAS, B2B, RECRUITING, AI","Eric Mao
Founder
Hello, my name is Eric and I used to study Computer Science and Business at the University of Pennsylvania. Now I build internal social networks for communities with cracked alumni.","Tom Zheng
Founder
Originally came from Canada to study aerospace @ UCSD. Found out non-citizens couldn't build in defense and pivoted to teaching myself software development. I'm now building a new search algorithm and interaction medium for people at Linkd.",Not available
https://www.ycombinator.com/companies/claim-health,claim-health,2025,Spring 2025,2,Active,Not available,The first AI revenue platform for post-acute healthcare,https://www.claimhealth.com/,Not available,"Kevin Calcado
Founder
Building the AI revenue platform for post-acute healthcare.

Previously scaled revenue from zero to $XXXm as a founding sales leader at Dandy and led GTM teams as SVP of Revenue across healthcare and tech.","Jayen Ram
Founder
Building the AI revenue platform for post-acute healthcare.

4-time startup engineer veteran (2x health tech, 1x con tech, 1x document AI)",Not available
https://www.ycombinator.com/companies/claimsorted,claimsorted,2024,Summer 2024,20,Active,Not available,Making it easy for insurance companies to process claims,https://claimsorted.com/,Not available,"Pavel Gertsberg
Founder
Before starting ClaimSorted, Pavel built a pet insurance company, Fluffy, which he scaled to over 20,000 customers working with some of the largest insurers. Before starting his insurance company, Pavel worked as a Head of Growth building marketing, sales and product functions in SaaS and InsurTech companies.","German Mikulski
Founder
Co-Founder and CTO at ClaimSorted. Previously founded Fluffy, a pet insurance company, automating ~70% of back-office processes with AI. Formerly at Deutsche Bank, where he developed systems processing over $100 million in transactions",Not available
https://www.ycombinator.com/companies/claimspotting,claimspotting,2008,Summer 2008,Not available,Inactive,Not available,Claim and conquer your city,http://urbantakeover.at/,PROPTECH,"Constantin Hofstetter
Founder","Florian Hufsky
Founder","Flo Lauber
Founder"
https://www.ycombinator.com/companies/clara,clara,2024,Summer 2024,5,Active,San Francisco,"Helping families discover, hire, and manage in-home caregivers",https://www.clarahomecare.com/,Not available,"Jon Levinson
Founder
Reimagining the way Americans find and manage in-home senior care at Clara. Previously product leader at Uber. Tufts 2013.","Ian Gillis
Founder
Co-founder & CTO @ Clara",Not available
https://www.ycombinator.com/companies/clara-labs,clara-labs,2014,Summer 2014,20,Acquired,San Francisco,Clara is a human-in-the-loop assistant that helps automate repetitive…,http://claralabs.com/,AUTOMATION,"Maran Nelson
Founder/CEO","Michael Akilian
Founder/CTO",Not available
https://www.ycombinator.com/companies/clarion,clarion,2024,Winter 2024,6,Active,New York,The AI communication layer for healthcare,https://clarionhealth.com/,"ARTIFICIAL-INTELLIGENCE, HEALTH-TECH, DIGITAL-HEALTH, HEALTHCARE","Ryan Gallagher
Founder
Co-Founder and CEO @ Clarion. Stanford/Harvard-trained medical doctor. Previously on the founding team of Two Chairs and Ophelia (YC W20).","Jeffrey Lamothe
Founder
Co-Founder and CTO @ Clarion. Previously worked on voice AI at Amazon Alexa and as Lead Software Engineer at Salesforce.",Not available
https://www.ycombinator.com/companies/clarm,clarm,2025,Spring 2025,2,Active,San Francisco,Perplexity for internal docs,https://www.clarm.com/,"ARTIFICIAL-INTELLIGENCE, SAAS, PRODUCTIVITY, AI","Marcus Storm-Mollard
Founder - CEO
I speak 8 languages.

Built Clarm to kill alignment meetings (2025-?).
Built the world's most accurate consumer goods forecasts using transformers at NielsenIQ (2022-24). $0 to $7m ARR in 2y.
Visiting Research Fellow at the University of Oxford; published AI swarm research with a MIT journal (2021).
Led AI at Deutsche Bank SeS before AI was cool (2019-21). $10m ARR in 2y.
Banker at Deutsche Bank. Financed bridges, markets, hospitals etc from Peru to Taiwan.
MSci Physics, Imperial College London.","Alex Usher
Founder
Co-Founder and CTO at Clarm.
Previously at Amazon Prime Video Financial Systems, leading fraud prevention initiatives on royalty calculation systems processing $ billions of revenue yearly. Published award-winning industry research identifying security issues in Dafny, a verifiable programming language used in AWS security systems.",Not available
https://www.ycombinator.com/companies/clarum,clarum,2023,Winter 2024,3,Active,San Francisco,"Investment Due Diligence & Research, Accelerated by AI.",https://clarum.ai/,"ARTIFICIAL-INTELLIGENCE, FINTECH, SAAS, FINANCE, B2B","Anton Otaner
Founder & CEO
Anton Otaner is the co-founder and CEO of Clarum. Before Clarum, he worked on blockchain infrastructure at Mint and led augmented reality product development at EPHAS, an Ericsson One startup. He also enjoys marathon running.","Tommy He
Founder
Tommy He is the co-founder & CTO of Clarum. Before Clarum, Tommy worked on low latency market connections and trade execution at Tower Research Capital. Before that, he worked on private intersection of knowledge graphs at Optable (adtech startup) and devops at Principal. Throughout university, he studied theoretical math & computer science, conducting research on post quantum cryptography and machine learning.",Not available
https://www.ycombinator.com/companies/classdojo,classdojo,2011,Summer 2012,100,Active,San Francisco,"Communication app for K-8 teachers, kids, and families",http://www.classdojo.com/,"EDUCATION, CONSUMER, ENTERTAINMENT, KIDS, METAVERSE","Sam Chaudhary
Founder/CEO
Co-founder and CEO at ClassDojo. Mission is to give every kid on Earth an education they love.","Liam Don
Founder/CTO",Not available
https://www.ycombinator.com/companies/clau,clau,2019,Summer 2020,90,Active,"Mexico City, Mexico",The real estate superapp for Mexico,https://clau.com/,"FINTECH, MACHINE-LEARNING, MARKETPLACE, PROPTECH","Bernardo Cordero
Founder
Bernardo is Co-Founder of Flat.mx, startup that is transforming how homes are bought and sold in Mexico. He was founder of STARTegy Venture Builder that invested in tech companies Worky, Covela (YC S19), Klar and Belvo (YC W20). Bernardo also co-founded Linio.com one the leading ecommerce sites in Latam and AMVO the ecommerce association in Mexico. Bernardo holds an MBA from Berkeley Haas and a Bachelors in Industrial Engineering from Universidad Iberoamericana (Mexico).","Victor Noguera
Founder
Founder of Flat.mx a real estate marketplace and instant buyer in Mexico. Before Flat, I founded STARTegy a seed fund that invested in Worky, Klar, Belvo, Covela and Moons, three of them went to YC afterwards! Before that I was a management consultant at BCG in New York and Barcelona. I studied Industrial Engineering in Barcelona and an MBA at Berkeley-Haas",Not available
https://www.ycombinator.com/companies/clay,clay,2021,Winter 2021,5,Inactive,Not available,Figma for 3D design,https://clay3d.io/,"SAAS, PRODUCTIVITY, COLLABORATION, DESIGN-TOOLS","Phillippe Siclait
Founder
I'm a co-founder and the CEO of Clay. I was an early software engineer at Airbnb and before that I was a researcher in MIT's Computer Graphics Group. I love making 3D art and have been making my own 3D games (coding + 3D art) since I was in middle school.","Sebastien Siclait
Founder
Hi there! I am a co-founder of Clay in YC W21. I am from Miami, FL but currently live in Los Angeles, CA. I graduated from Columbia University in May 2018 with a BA in Computer Science with a focus on Interactive and Creative Technologies and spent the two years leading up to YC working with Walt Disney Animation Studios. I'm interested in finding ways to enable compelling storytelling with technology.",Not available
https://www.ycombinator.com/companies/clayboard,clayboard,2020,Winter 2020,4,Inactive,New York,"Create active, collaborative learning experiences",http://clayboard.com/,"MACHINE-LEARNING, SAAS, B2B, PRODUCTIVITY, AI","Jorge Fuentes
Founder
YC Badge: 0x2f0d643602a0a1cf421f674206f9e8d6fe666a1f","Nilay Modi
Founder
Product & design",Not available
https://www.ycombinator.com/companies/cleancard,cleancard,2021,Summer 2023,12,Active,San Francisco,Making cancer detection as easy as a pregnancy test,https://www.cleancard.bio/,"ARTIFICIAL-INTELLIGENCE, COMPUTER-VISION, BIOTECH, HEALTHCARE, DIAGNOSTICS","Luca Springer
Founder
Luca is an expert in network science and computational game theory. He also has a strong policy background with a focus on healthcare systems. Luca previously worked at Stockdale Street, where he gathered years of experience analyzing, investing in, and helping grow healthcare, consumer, and technology companies. He holds an MSc in Computer Science and an MSc in Global Governance from the University of Oxford where he studied as a Rhodes Scholar. Luca is a Schmidt Futures ISF Fellow.","Thomas Carroll
Founder
Clinical cancer researcher with a specialty in bioinformatics, biomarkers, and methods development. Passionate about building better diagnostics and putting a dent in cancer mortality.",Not available
https://www.ycombinator.com/companies/cleanly,cleanly,2013,Winter 2015,40,Active,New York,Laundry & Dry Cleaning delivered.,https://cleanly.com/,"DELIVERY, LOGISTICS","Tom Harari
Founder/CEO
Founder at Cleanly (W15) and Founding Team at REGENT (W21). I spent a decade founding companies with skills in marketing, growth, and design, now spending most of my time writing.","Chen Atlas
Founder/CTO
Chen is CTO and Founder at Optery. Prior to founding Optery, Chen was tech lead and architect for 50+ engineers at Runa HR. Prior to Runa HR he was Co-Founder and CTO of As You Stay, and Cleanly, the on-demand laundry service. Chen was recruited out of high school by the Israel Defense Forces (Mamram) to build logistics platforms and is an expert in building large scale complex systems with high availability. Chen is an alumnus of Bar-Ilan University (BA) and Y Combinator (Cleanly, W15).","Itay Forer
Founder/COO
Entrepreneur and coach with 18+ years of experience building startups and scaling businesses. 

I’ve developed multiple SaaS products and led multiple acquisitions, exits, and multi-million-dollar fundraising rounds. 

My expertise spans product-market fit, leadership, and strategy. I’ve coached 350+ founders, helping them scale businesses, refine strategies, and solve complex challenges. 

Passionate about human potential, I focus on aligning goals with purpose and driving tangible growth."
https://www.ycombinator.com/companies/clear,clear,2021,Winter 2021,2,Active,"London, United Kingdom",The social commerce app for skincare.,https://getclearapp.com/,"MARKETPLACE, CONSUMER, DIGITAL-HEALTH, DATA-ENGINEERING","Ahana Banerjee
Founder
Skincare enthusiast and Imperial College London Physics grad",Not available,Not available
https://www.ycombinator.com/companies/clear-gene,clear-gene,Not available,Summer 2018,4,Active,"San Carlos, CA",Our tests help eradicate cancer by telling doctors whether they got…,https://cleargene.com/,"HEALTHCARE, DIAGNOSTICS, WOMEN'S-HEALTH, ONCOLOGY","Brandon Steelman
Founder",Not available,Not available
https://www.ycombinator.com/companies/clear-genetics,clear-genetics,2016,Winter 2017,8,Acquired,San Francisco,Clear Genetics is scaling delivery of Genomic services,https://cleargenetics.com/,"HEALTHCARE, CHATBOTS","Moran Snir
Founder/CEO
I'm dedicated to increasing access to genetic information. My previous company Clear Genetics was acquired NVTA in 2019, where I led the Software and Data organization. I also founded MorNetware, which developed Genometer a software that screens 90% of Israeli pregnancies for ethnic-based carrier screening since 2005. I was an officer in the IDF Elite software unit and studied Biomedical Engineering for my BA M.Sc. I have an MBA from the Wharton Business School and am a 2-time Y Combinator Alum.","Guy Snir
Founder/COO
I'm a co-founder and COO of Nest Genomics (W22). Until recently, I led SaaS teams at Invitae (NVTA), a global genetics company. I was the co-founder and COO of ClearGenetics (W17, acquired by Invitae), which developed innovative software for integrating genetics into routine care. Before that, I held senior product roles at Twitter, SnappyTV and Google/Motorola. I'm a Mammram Alum, hold a Bachelor’s in Computer Science and MBA from Duke and Tel-Aviv University.","Motti Shohat M.D.
Founder"
https://www.ycombinator.com/companies/clearbrain,clearbrain,Not available,Winter 2018,10,Acquired,San Francisco,Causal Analytics for Growth Teams,https://clearbrain.com/,ANALYTICS,"Bilal Mahmood
Founder/CEO","Eric Pollmann
Founder / CTO",Not available
https://www.ycombinator.com/companies/clearest-health,clearest-health,2023,Summer 2023,3,Active,New York,Rebuilding trust in American health insurance.,https://clearesthealth.com/,"ARTIFICIAL-INTELLIGENCE, SAAS, HEALTH-TECH, B2B, HEALTHCARE-IT","Nicolas Raga
Founder
I'm the CEO and co-founder of Clearest Health. Before starting Clearest, I worked on the distributed training infrastructure for Amazon's LLM models. I also spent some time building core features for AWS's real-time data streaming service called Kinesis Data Analytics. When I'm not working, I'm all about espresso, adrenaline, fitness, and Venezuelan rap 🇻🇪",Not available,Not available
https://www.ycombinator.com/companies/clearly-ai,clearly-ai,2024,Summer 2024,5,Active,"Seattle, WA",Automate security and privacy reviews,https://clearly-ai.com/,"ARTIFICIAL-INTELLIGENCE, GENERATIVE-AI, SECURITY, PRIVACY","Emily Choi-Greene
Founder
Founder/CEO at Clearly AI. Previously, Emily owned data security and privacy at Moveworks. Before that, she spent 5 years at Amazon, where she led Alexa AI Security. Emily performed hundreds of security and privacy reviews, from Moveworks' AI data lifecycle to Alexa's machine learning compute platform (used by 5000+ ML scientists). Emily graduated with High Honors in Computer Science from Dartmouth College.","Joe Choi-Greene
Founder
Founder/CTO at Clearly AI. 
Previously, Joe was a sr. software engineer at Amazon. Joe led the satellite telemetry team at Project Kuiper and built exabyte scale datalakes at Alexa. 
Joe graduated from Carnegie Mellon University with a degree in computer science.",Not available
https://www.ycombinator.com/companies/clearmix,clearmix,2019,Summer 2020,7,Inactive,New York,"On-Demand, Fully-Remote Marketing and Sales Video Production Platform",https://clearmix.com/,"VIDEO, MARKETING","Gabe Ruttner
Founder
Co-founder & CTO at Hatchet (W24), previously co-founder & CTO at ClearMix (S20). Masters in CS/AI from Cornell. Always game to chat anything dev tools, OSS, AI Architecture!","Tomer Dorfan
Founder
Attorney turned founder on a mission to help others.",Not available
https://www.ycombinator.com/companies/clearspace,clearspace,2022,Winter 2023,5,Active,San Francisco,Eliminate compulsive phone usage,https://getclearspace.com/,Not available,"Royce Branning
Founder
Cofounder & CEO Clearspace","Oliver Hill
Founder
Cofounder & CTO at Clearspace
https://oliverhill.xyz",Not available
https://www.ycombinator.com/companies/cleartax,cleartax,2011,Summer 2014,900,Active,"Bengaluru, India","Fintech SaaS platform for invoices, taxes, wealth management & credit.",https://clear.in/,Not available,"Archit Gupta
Founder/CEO","Srivatsan Chari
Founder/Head of Product","Ankit Solanki
Founder/CTO"
https://www.ycombinator.com/companies/clerky,clerky,2011,Summer 2011,15,Active,Palo Alto,Makes legal paperwork easy for startups and their attorneys.,https://www.clerky.com/,"DOCUMENTS, LEGAL, LEGALTECH","Darby Wong
Founder/CEO
I'm a co-founder and the CEO of Clerky. I was a startup attorney at Orrick Herrington & Sutcliffe LLP and have a law degree from Harvard Law School. Prior to law school, I majored in computer science at the University of Washington, where I worked on machine learning research.","Chris Field
Founder
I'm a co-founder of Clerky. I was a startup attorney at Orrick, Herrington & Sutcliffe LLP. Before becoming an attorney, I worked in various management and operations roles at TippingPoint Technologies and Micron Electronics. I studied electrical engineering and history at Stanford University and I studied law at the University of Pennsylvania.",Not available
https://www.ycombinator.com/companies/cleva,cleva,2023,Winter 2024,13,Active,"Lagos, Nigeria",USD banking platform for Africa,https://www.getcleva.com/,"FINTECH, B2B, REMOTE-WORK, EMERGING-MARKETS","Tolu Alabi
Founder/CEO
Tolu brings relevant experience from her time as a Lead Product Manager building Issuing and Banking products at Stripe. Prior to Stripe, she was a Senior PM at Amazon working on multiple products from Logistics to Augmented Reality. In addition, she has an MBA from Stanford GSB and a B.A in Computer Science and Mathematics from Grinnell College.

Outside of work, she loves to play multiple sports (for now tennis and basketball). She's also a huge Lebron fan.","Philip Abel
Founder/CTO
Philip has built multi-region infrastructure and services for years at industry giants such as AWS, Twilio, and Akamai Technologies. Originally from Nigeria, Philip's journey took him from Kano to MIT and Georgia Tech, where he studied computer science and engineering. His background is marked by resilience, and a commitment to making a positive impact in the world. He’s an FC Barcelona fan (soccer) and a big Lionel Messi fan.",Not available
https://www.ycombinator.com/companies/clever,clever,2012,Summer 2012,210,Acquired,San Francisco,The platform that powers technology in the classroom.,https://clever.com/,"EDUCATION, SAAS","Dan Carroll
Founder/CPO
Co-founder / product @ Clever, figuring out what comes next","Rafael Garcia
Co-founder & CTO
Co-founder and CTO at Kernel. We're making browser infra fast.

Previously co-founder and CTO at Clever (S12, exited for $500m).",Not available
https://www.ycombinator.com/companies/cleverdeck,cleverdeck,Not available,Winter 2012,1,Active,"Istanbul, Turkey",Collaborate with an artist to commission original artwork you'll live…,http://cleverdeck.com/,MARKETPLACE,"Justin Cannon
Founder",Not available,Not available
https://www.ycombinator.com/companies/clew,clew,2019,Summer 2020,2,Acquired,"Toronto, Canada",Unified file system for the cloud.,https://clew.ai/,"SAAS, B2B","Udara Jayawardena
Founder
udara.io","Haish Qian
Founder
Co-founder @ Clew",Not available
https://www.ycombinator.com/companies/click-and-grow,click-and-grow,Not available,Summer 2015,28,Active,Palo Alto,Click & Grow makes indoor urban gardens and farms that take complete…,https://www.clickandgrow.com/,"INDOOR-MAPPING, GARDENING","Mattias Lepp
Founder",Not available,Not available
https://www.ycombinator.com/companies/clickfacts,clickfacts,Not available,Summer 2005,11,Acquired,San Francisco,,http://clickfacts.com/,Not available,"Greg Gurevich
Founder
Expert in Machine learning, Electronic trading and Market Microstructure","Mikhail Gurevich
Founder
Just an engineer trying to build cool stuff.","Mikhail Ledvich
Founder/Product Architect"
https://www.ycombinator.com/companies/clickpass,clickpass,Not available,Summer 2007,11,Acquired,San Francisco,,http://clickpass.com/,Not available,"Peter Nixey
Founder",Not available,Not available
