company_urls,company_name,founded_date,batch,team_size,status,location,slogan,company_website_url,company_types,founder_1,founder_2,founder_3
https://www.ycombinator.com/companies/momentus,momentus,2017,Summer 2018,125,Public,"Santa Clara, CA",The space infrastructure services company,https://momentus.space/,"COMMERCIAL-SPACE-LAUNCH, SOLAR-POWER, SPACE-EXPLORATION","Mikhail Kokorich
Founder
Physicist, self-taught engineer, involuntary entrepreneur. Lots of companies in the past, most of them failed. But some have succeeded. 2 times YC founder.",Not available,Not available
https://www.ycombinator.com/companies/momo-medical,momo-medical,2017,Summer 2021,10,Active,San Francisco,We help nurses in nursing homes to be 30% more effective,https://www.momomedical.com/,"SAAS, IOT, B2B","Menno Gravemaker
Founder
When I was young I already had a fascination for creating and building things. I collected candle stumps from the neighbors, made new candles from these stumps, and then sold those to the same neighbors. 

My grandmother was in a nursing home, I decided to join a lot of evening and night shifts. I needed to know how we can help nurses care for the people we deeply love. I found out they still worked with walkie-talkies and sensors that give 50% false alarms. We need to change this.","Thomas Bakker
Founder
Thomas, CTO of Momo Medical. He is a multi-talented Engineer, and a master in combining technical knowledge with the needs of nurses. By managing a variety of teams he has a leading role in building the IOT solution for nursing homes.",Not available
https://www.ycombinator.com/companies/moneco,moneco,2022,Summer 2022,8,Active,"Paris, France",Neobank for African migrants in Europe,https://moneco.app/,"FINTECH, NEOBANK","Shams Radjabaly
Founder
Born and raised in Madagascar, educated in France, lived in Singapore and the US, worked in Morocco, I thrive in an international setting.
I have worked in the financial markets and in management consulting, and want to make the best use of my experiences to build an outstanding banking product for the African diaspora.
Apart from that, I am passionate about food (both cooking and eating it !)","Bilal Dahlab
Founder
My name is Bilal Dahlab, I have a multicultural background (Algeria, England, Italia) and grew up in a popular neighborhood in Geneva. 

I have a business profile with some knowledge in technology, gathered some experience in strategic consulting, finance, energy and blockchain. Today, my goal is to financially serve African communities in Europe, and then in Africa where we have bigger challenges!

I spend most of my freetime with my friends, I like rap/hip-hop, football (soccer) and boxing.","Kuassi Jimmy Kumako
Founder
I’m Jimmy, I was born in Benin, grew up in several countries across West Africa. I’ve worked with some great startups like Paystack, co-founded some (CoinAfrique…) and also with larger institutions such as IFC. 
My main focus is to build products to solve some of the most challenging issues African communities are facing in and beyond Africa"
https://www.ycombinator.com/companies/monet,monet,2020,Summer 2021,42,Active,"Miami, FL",Payroll-backed loans and cash advances in Latam,https://monet.com.co/,FINTECH,"Leonardo Devincenzi
Founder
Co-CEO & Co-Founder of Monet. A serial-entrepreneur focused in Latin American startups. Leo brings over twenty years of business development and strategic advisory experience. He has spent the last 10 years dedicated to the Latam market as an investor and founder. He leads the structuring and development of the Monet Strategy in Latam.",Not available,Not available
https://www.ycombinator.com/companies/moni,moni,2021,Winter 2022,20,Active,"Lagos, Nigeria",Group Financing for small businesses across Africa.,https://www.moni.africa/,"BANKING-AS-A-SERVICE, FINTECH, NEOBANK","Femi Iromini
Founder
Cofounder & CEO at Moni. Previously worked with The World Bank Group.","Adedapo Sobayo
Founder
Co-founder Moni Africa. Passion for Digital Product, Technology, Block Chain and Financial Inclusion",Not available
https://www.ycombinator.com/companies/mono,mono,2020,Winter 2021,10,Active,"Lagos, Nigeria","Plaid for Africa, but better.",https://mono.co/,FINTECH,"Abdulhamid Hassan
Founder
CEO at Mono, Previously a product manager at Paystack","Prakhar Singh
Founder",Not available
https://www.ycombinator.com/companies/mono-2,mono-2,2020,Winter 2022,18,Active,"Bogotá, Colombia",A bank account that integrates LatAm SMEs' finances and operations.,https://www.cuentamono.com/,"FINTECH, NEOBANK","Salomon Zarruk Valencia
Founder
CEO at Mono","Jose Tomas Lobo
Founder
CRO @ Shinkansen.finance | Cofounder @ Mono (W22)","Sebastian Ortiz
Founder
CTO at Tpaga (YC S17) and Mono (YC W22)"
https://www.ycombinator.com/companies/monosi,monosi,2020,Summer 2020,2,Inactive,San Francisco,Open Source Data Observability,https://monosi.dev/,"DEVELOPER-TOOLS, B2B, OPEN-SOURCE, DATA-ENGINEERING","Kevin Unkrich
Founder
Hacker & Minimalist","Ivan Porollo
Founder
SWE & founder",Not available
https://www.ycombinator.com/companies/monterey-ai,monterey-ai,2022,Summer 2022,6,Acquired,San Francisco,Turn user feedback to product insights,http://www.monterey.ai/,"ARTIFICIAL-INTELLIGENCE, GENERATIVE-AI, PRODUCTIVITY, AI","Chun Jiang
Founder
Chun is the co-founder and CEO of Monterey AI. Previously led products and design at companies like Unfolded (acquired by Foursquare), Scale AI, and Uber. Chun graduated from Cornell in 2018, and has been obsessed with building the most ambitious and delightful Data and AI products in productivity, developer tooling, and autonomous vehicles.","Ben Kramer
Founder
Ben is the co-founder and CTO of Monterey AI. Ben was previously a founding engineer at SINAI building decarbonization SaaS, and an engineer at Uber where he built data-intensive applications for self-driving vehicles and for making Uber’s data useful for the public sector.",Not available
https://www.ycombinator.com/companies/monthli,monthli,Not available,Winter 2016,4,Inactive,San Francisco,Monthli is the first marketplace for homeowner associations. We…,http://www.monthli.com/,MARKETPLACE,"Darrick Brown
Founder/CEO","Alex Burton
Founder","Shane Dosch
Founder"
