company_urls,company_name,founded_date,batch,team_size,status,location,slogan,company_website_url,company_types,founder_1,founder_2,founder_3
https://www.ycombinator.com/companies/collections,collections,Not available,Summer 2012,2,Inactive,Mountain View,Finder for the Cloud,http://collections.me/,Not available,"Jordan Lee
Founder/CEO
Currently CEO of backer.com and savingforcollege.com","Tony Xiao
Founder/CEO",Not available
https://www.ycombinator.com/companies/collectly,collectly,2017,Winter 2017,106,Active,San Francisco,We help healthcare orgs collect more money faster,http://collectly.co/,"PAYMENTS, B2B, HEALTHCARE","Levon Brutyan
Founder/CEO
I hope to help you with any questions related to:
Credit risk management, Health Tech & Health Finance, founder relationship, B2B sales.
Please don't be a stranger and reach out. I'm always eager to help YC community and beyond.

I'm also a hustler, musician, father, and a happy husband.
MBA, J.D. by training.","Max Mizotin
Founder",Not available
https://www.ycombinator.com/companies/collectwise,collectwise,2024,Fall 2024,8,Active,Not available,Automating consumer debt collection with AI,https://collectwise.com/,Not available,"Sean OBrien
Founder
I'm the co-founder and CEO of CollectWise. Before CollectWise, I scaled a digital agency to six figures in annual revenue, ran another fintech startup, and studied Computer Science & Finance at the University of Virginia.",Not available,Not available
https://www.ycombinator.com/companies/college-pulse,college-pulse,Not available,Summer 2018,8,Active,San Francisco,Research and analytics company focused on college students.,https://collegepulse.com/,"EDUCATION, ANALYTICS","Terren Klein
Founder/CEO",Not available,Not available
https://www.ycombinator.com/companies/combinehealth,combinehealth,2022,Winter 2023,6,Active,San Francisco,Automating Healthcare Revenue Cycle Management with AI Workforce,https://www.combinehealth.ai/,"MACHINE-LEARNING, HEALTHCARE, AI","Sourabh Agrawal
Founder
Sourabh has been building and deploying machine-learning models for the last 8 years. Previously he co-founded Insane.ai (an AI-powered fitness app) - a seed-funded startup where he built state-of-the-art computer vision models, scaled the product to 150k+ users, and grew the team to 20+ members. Before starting up, Sourabh worked as an AI consultant at Bosch (autonomous driving) & a quant associate at Goldman Sachs. He graduated from IIT Bombay, where he studied Electrical Engineering.","Shikha Mohanty
Founder
Shikha was a venture builder and SaaS investor in the past. She has worked with several deeptech companies in her previous work experience and has contributed to their growth journeys by providing support on their GTM startegy",Not available
https://www.ycombinator.com/companies/combinely,combinely,2024,Spring 2025,2,Active,Not available,AI coworker for accountants,https://combinely.ai/,Not available,"Tom Invernizzi
Founder
Cofounder & CEO of Combinely. Previously at Deloitte & PWP.","Arthur Granacher
Founder
Cofounder & CTO of Combinely. Previously at Google & Shazam.",Not available
https://www.ycombinator.com/companies/comena,comena,2025,Summer 2025,2,Active,Not available,AI agents for distributors and manufacturers to automate order entry.,https://comena.ai/,"ARTIFICIAL-INTELLIGENCE, SAAS, B2B, SALES, SUPPLY-CHAIN","Almo Sutedjo
Founder
Almo Sutedjo is the co-founder and CTO of Comena.

Previously, he was the first hire at Leaping AI (YC W25) and worked as a software engineer at Amazon AWS, HubSpot and Microsoft, where he integrated Azure Web Services into the OpenAI SDK.

Almo holds a B.Sc. in Computer Science from Technical University of Munich.","Jiehua Wu
Founder
Jiehua Wu is the co-founder and CEO of Comena.

Previously, he was the first hire at procurement startup askLio (YC S23), a product manager at Pina Earth (YC W22), and the youngest software engineer at Google in Switzerland.

Jiehua holds a B.Sc. in Computer Science and Business from Technical University of Munich.",Not available
https://www.ycombinator.com/companies/comet-health,comet-health,2021,Summer 2021,3,Inactive,Palo Alto,Digital platform for pelvic floor physical therapy,https://trycomet.com/,"CONSUMER-HEALTH-SERVICES, TELEMEDICINE","Nina Lu
Founder
Former product manager at PIllPack (acq. by Amazon) and VC at Kleiner Perkins","Katy Honda
Founder
Co-Founder & COO at Comet Health 
Building a digital women's health rehabilitation platform that gives women access to pelvic floor physical therapy 
Current MBA Candidate at Stanford GSB | BS in Science, Technology, and Society at Stanford 
Passionate about women's health, health equity, diversity + inclusion",Not available
https://www.ycombinator.com/companies/comfy-deploy,comfy-deploy,2024,Summer 2024,3,Active,San Francisco,ComfyUI for everyone on your team,https://comfydeploy.com/,MEDIA,"Nicholas Kao
Founder
Building an image generation platform.","Benny Kok
Founder
Building ComfyDeploy, a platform empowering teams to deploy custom AI workflows using ComfyUI. With a background in music, game development, and programming, he's passionate about making advanced AI tools accessible to non-technical users, revolutionizing how teams interact with AI in creative processes.",Not available
https://www.ycombinator.com/companies/command-ai,command-ai,2020,Summer 2020,35,Acquired,San Francisco,AI-powered user assistance platform,https://command.ai/,"SAAS, B2B, CHATBOT","James Evans
Founder
Co-founder at Command AI (acquired by Amplitude)","Vinay Ayyala
Founder","Richard Freling
Founder"
