company_urls,company_name,founded_date,batch,team_size,status,location,slogan,company_website_url,company_types,founder_1,founder_2,founder_3
https://www.ycombinator.com/companies/mecho-autotech,mecho-autotech,2021,Summer 2021,35,Active,"Lagos, Nigeria",On-demand auto maintenance & repairs,https://mechoautotech.com/,"AUTO-COMMERCE, MARKETPLACE, E-COMMERCE","Olusegun Owoade
Founder
I’m Olusegun Owoade, a brief about my work experience and education,

• 10+ years’ experience in Actuarial and Risk consulting across top tier consulting firms.

• Former Chief Risk Officer (CRO) at Kobo360 Inc

• Former Risk Advisory services Manager at Ernst & Young

• Former Senior Actuarial Consultant at HR Nigeria Ltd (Formerly Hymans Robertson Nigeria Ltd)

• PGD Actuarial Science, University of Leicester, UK

• B.Tech Statistics, LAUTECH, Nigeria",Not available,Not available
https://www.ycombinator.com/companies/medcrypt,medcrypt,2016,Winter 2019,16,Active,"San Diego, CA",MedCrypt gives medical device vendors cybersecurity features in a few…,https://www.medcrypt.co/,"MEDICAL-DEVICES, HEALTHCARE, CYBERSECURITY","Mike Kijewski
Founder","Eric Pancoast
Founder",Not available
https://www.ycombinator.com/companies/mederva-health,mederva-health,2021,Winter 2022,13,Active,San Francisco,Prevent disease before it starts.,https://medervahealth.com/,"CONSUMER-HEALTH-SERVICES, TELEHEALTH, DIGITAL-HEALTH, HEALTHCARE","Sabih Mir
Founder
I studied cognitive psych and mechanical engineering (Human Factors) at Tufts (as well as English, Philosophy) and have been in Product and UX Design for 20+ years. I was the first designer at Ginger (now Headspace Health). Born and raised just north of NYC to Kashmiri and Pakistani immigrants, I spent ~15 years in Boston and now live in Oakland, CA.

My goal is to collaborate with folks that care about people and want to shape the impact technology has on humanity for the greater good.","Mohammed Kaleel
Founder
Hacker turned Physician turned Founder.

I grew up in the US Virgin Islands. Family is from Palestine. 

I studied Comp Sci & Math in undergrad, was an early engineer at two failed startups in mid 2000s. I went to medical school. Created a viral iOs app that was #1 in the Health category with 5M+ users. Finished training and joined as Faculty at Stanford in Musculoskeletal Radiology. Met my cofounders playing basketball in the Mission in SF. We started Mederva Health to help people at scale.",Not available
https://www.ycombinator.com/companies/medicare-vox-fka-fair-square,medicare-vox-fka-fair-square,2019,Winter 2020,20,Active,New York,Building an AI Health Insurance Agent.,https://www.medicarevox.com/,"FINTECH, CONSUMER-HEALTH-SERVICES","Daniel Petkevich
Founder
https://www.linkedin.com/in/danielpetkevich/",Not available,Not available
https://www.ycombinator.com/companies/medigram,medigram,Not available,Winter 2012,11,Active,"Los Gatos, CA","We are making a HIPAA-compliant, Groupme app for doctors to…",http://medigram.com/,"MESSAGING, HEALTHCARE","Michael Chiu
Founder/CEO","Yuhao Ding
Founder/CTO","Stephen Oakley
Founder"
https://www.ycombinator.com/companies/medinas-health,medinas-health,2017,Summer 2018,15,Inactive,San Francisco,Medinas helps hospitals manage their inventory and buy and sell their…,https://www.medinas.com/,"MEDICAL-DEVICES, HEALTHCARE, SUPPLY-CHAIN","Chloe Alpert
Founder/CEO","Jesse Avshalomov
Founder/CPO
.","Tim Growney
Founder/CTO at Medinas"
https://www.ycombinator.com/companies/medisas,medisas,Not available,Winter 2013,11,Inactive,San Francisco,Medisas builds workflow & collaboration software for hospitals.,http://medisas.com/,"WORKFLOW-AUTOMATION, HEALTHCARE","Gautam Sivakumar
Founder/CEO",Not available,Not available
https://www.ycombinator.com/companies/medisearch,medisearch,2023,Summer 2023,5,Active,"London, United Kingdom",Search engine for trustworthy medical information.,https://medisearch.io/,"GENERATIVE-AI, CONSUMER-HEALTH-SERVICES, DIGITAL-HEALTH, HEALTHCARE, AI","Eduard Oravkin
Founder
Working on giving people instant answers to health questions with https://medisearch.io.","Michal Pándy
Founder
Try medisearch: https://medisearch.io/",Not available
https://www.ycombinator.com/companies/medium-biosciences,medium-biosciences,2021,Summer 2021,6,Active,San Francisco,AI-designed Protein Therapeutics,http://medium.bio/,"AI-POWERED-DRUG-DISCOVERY, MACHINE-LEARNING, BIOTECH, AI","Adil Yusuf
Founder
MIT Computer Science and Electrical Engineering alum with a focus in machine learning and protein design. I'm particularly interested in applications in industrial chemicals, drug development, and agriculture. Working on Medium Biosciences to accelerate protein design 🚀","Mohamed Hassan Kane
Founder
I studied Computer Science at MIT before diving in the startup world. Over the past few years, I have published 8 AI papers and led engineering & ML teams. I am attracted to solving challenging technical problems with a positive impact on human and planetary health.",Not available
https://www.ycombinator.com/companies/medme-health,medme-health,2019,Winter 2021,30,Active,"Toronto, Canada",Software for pharmacies to move beyond dispensing,https://www.medmehealth.com/,"SAAS, B2B, DIGITAL-HEALTH, HEALTHCARE, HEALTHCARE-IT","Purya Sarmadi
Founder","Nick Hui
Founder
Mechanical Engineer with experiences in manufacturing at Tesla, John-Deere, and Nestle. Currently building MedMe Health as Chief Product Officer to help pharmacies become healthcare hubs.",Not available
https://www.ycombinator.com/companies/medmonk,medmonk,Not available,Winter 2012,2,Active,"Milpitas, CA",A tool for pharmacists to find funding for patients who are unable to…,http://medmonk.com/,HEALTHCARE,"Abbas Mehdi
Founder","Somaira Punjwani
Founder",Not available
https://www.ycombinator.com/companies/mednet,mednet,Not available,Winter 2017,20,Active,New York,Stack Overflow for Medicine,https://www.themednet.org/,"HEALTH-TECH, HEALTHCARE, SOCIAL-NETWORK","Samir Housri
Founder/CEO
Samir Co-founded theMednet with Dr. Nadine Housri. Samir has spent the past 20 years focused on digital media and technology startups. His expertise lies in building platforms that connect people and information. He has worked with many well-known companies including Major League Baseball, The New York Times and EMI Music. Prior to theMednet Samir was a principle at Rho Ventures where he sat on 5 different boards.","Nadine Housri
Founder/Chief Medical Officer
Nadine Housri, MD is an Associate Professor at Yale and co-founder and Chief Medical Officer of theMednet. She has published in major journals such as Annals of Internal Medicine, Annals of Surgery, and PLoS Medicine. Nadine completed her Radiation Oncology residency at Rutgers and fellowship at Yale. Prior to residency, she was a Clinical Research Training Program (CRTP) Fellow at the National Institutes of Health.",Not available
https://www.ycombinator.com/companies/medpiper-technologies-inc,medpiper-technologies-inc,2020,Summer 2020,37,Active,"Bengaluru, India",Salesforce for health data,https://www.medpiper.com/,"B2B, SYNTHETIC-BIOLOGY, HEALTHCARE, INSURANCE, DATA-SCIENCE","Nitthin Nair
Founder
Founder CEO at MedPiper. Previously lead Growth at a mobility startup, and prior domain experience in Healthcare and Media for over 7+ years, in sales, product development and growth.","Pranay Suyash
Founder
Currently Co-founder at Medpiper. Worked as a Business Consultant building products to enable clients streamline their sales and distribution process.",Not available
https://www.ycombinator.com/companies/medplum,medplum,2021,Summer 2022,3,Active,San Francisco,API first electronic health record (EHR) that is open source,https://www.medplum.com/,"DEVELOPER-TOOLS, OPEN-SOURCE, HEALTHCARE","Reshma Khilnani
Founder
Reshma is CEO of Medplum. In the recent past she was a Visiting Group Partner at YC. Reshma Khilnani was co-founded of MedXT (YC W13 acquired by Box) and Droplet (now Kit.com). Early in her career she held roles at Facebook and Microsoft. Reshma has a BS and MEng from MIT in EECS. She lives in San Francisco and owns reshma.com","Rahul Agarwal
Founder
Rahul is COO at Medplum. In the past, he worked on the machine learning team at Palantir, and was the Customer Impact Lead at Applied Intuition. Rahul has a B.S. and M.S. in Computer Science from Stanford, and an MBA from MIT Sloan","Cody Ebberson
Founder
Cody is CTO of Medplum, an open source healthcare data platform. In the past, he was a Director of Engineering at One Medical, Healthcare Engineering Lead at Box, and co-founded MedXT (YC W13 acquired by Box). Cody holds a BS in Computer Science and an MBA from Harvard Business School."
https://www.ycombinator.com/companies/medumo,medumo,Not available,Winter 2018,12,Acquired,Boston,We manage patient instructions for hospitals,https://www.medumo.com/,"HEALTHCARE, HEALTHCARE-IT","Adeel Yang
Founder/CEO
Cofounder of Medumo (acquired),
cofounder of Picmonic (acquired), physician, father of 2","Jacob Cohen
Founder",Not available
https://www.ycombinator.com/companies/medxt,medxt,Not available,Winter 2013,2,Acquired,San Francisco,"Radiology in the cloud. X-rays, CAT scans, MRI's, and…",http://medxt.com/,"HEALTH-TECH, MEDICAL-DEVICES","Reshma Khilnani
Founder
Reshma is CEO of Medplum. In the recent past she was a Visiting Group Partner at YC. Reshma Khilnani was co-founded of MedXT (YC W13 acquired by Box) and Droplet (now Kit.com). Early in her career she held roles at Facebook and Microsoft. Reshma has a BS and MEng from MIT in EECS. She lives in San Francisco and owns reshma.com",Not available,Not available
https://www.ycombinator.com/companies/meesho,meesho,2015,Summer 2016,1450,Active,"Bengaluru, India",Democratizing internet commerce for everyone in India,http://www.meesho.com/,"E-COMMERCE, RETAIL","Vidit Aatrey
Founder/CEO","Sanjeev Barnwal
Founder/CTO",Not available
https://www.ycombinator.com/companies/meetanyway,meetanyway,2019,Winter 2021,3,Inactive,"Stuttgart, Germany",We help run engaging online conferences.,https://meetanyway.com/,"SAAS, B2B, SOCIAL","Erich Lehmann
Founder
Co-Founder MeetAnyway","Marc Metz
Founder
Co-Founder MeetAnyway","Sascha Metz
Founder
Co-Founder MeetAnyway"
https://www.ycombinator.com/companies/meetingbird,meetingbird,Not available,Summer 2017,2,Acquired,San Francisco,Automated meeting scheduling for teams,https://www.meetingbird.com/,SCHEDULING,"Paul Dornier
Founder/CEO","Henry Dornier
Founder
Cofounder at Alpharun. Previously cofounder at Meetingbird (S17), acquired by Front.",Not available
https://www.ycombinator.com/companies/meetyu,meetyu,Not available,Summer 2007,Not available,Inactive,Not available,,http://meetyu.com/,Not available,"Russell d'Sa
Founder/CEO",Not available,Not available
https://www.ycombinator.com/companies/meitre,meitre,2017,Winter 2018,9,Active,Palo Alto,Opentable for the world's top restaurants; we help them increase…,http://meitre.com/,"SAAS, B2B","Juan Caviglia
Founder
Smiles millionaire.","Luis Caviglia
Founder",Not available
https://www.ycombinator.com/companies/melder,melder,2024,Fall 2024,2,Active,New York,AI formulas and document support for Microsoft Excel,https://melder.io/,"ARTIFICIAL-INTELLIGENCE, GENERATIVE-AI, DATA-ENGINEERING","Ashwin Dharne
Founder
Building AI for Excel. Ex-Google security + cloud conversational AI.","Philip Brewer
Founder
Building the 'Excel for unstructured data'

Ex-Bain Consultant | Indiana University | Amateur Improv Comedy Player",Not available
https://www.ycombinator.com/companies/meldium,meldium,Not available,Winter 2013,2,Acquired,San Francisco,Simple password & identity management for teams. Acquired by LogMeIn…,http://meldium.com/,SECURITY,"Anton Vaynshtok
Founder",Not available,Not available
https://www.ycombinator.com/companies/mem0,mem0,2023,Summer 2024,4,Active,San Francisco,The Memory layer for your AI apps,https://mem0.ai/,"ARTIFICIAL-INTELLIGENCE, DEVELOPER-TOOLS, GENERATIVE-AI, OPEN-SOURCE, INFRASTRUCTURE","Taranjeet Singh
Founder
Taranjeet Singh is the co-founder & CEO of Mem0. He joined Khatabook (YC S18) as first growth engineer & quickly transitioned to Senior PM. He began his software engineering career at Paytm (India's Paypal) & witnessed its meteoric rise to become a household name. He built an AI-powered tutoring app that was featured at Google I/O. He co-created EvalAI, an open source Kaggle alternative with Deshraj & grew it to 1.6K GitHub stars. He also created the first GPT app store, scaling it to 1M+ users.","Deshraj Yadav
Co-Founder and CTO
Deshraj Yadav is the co-founder and CTO of Mem0. He is broadly interested in the field of Artificial Intelligence and Machine Learning Infrastructure. He led the AI Platform at Tesla Autopilot, which enabled large-scale training, model evaluation, monitoring, and observability for Tesla's full self-driving development. Prior to that, Deshraj created EvalAI, an open source ML platform, as his master's thesis at Georgia Tech. He has published papers at top AI conferences like CVPR, ECCV, AAAI etc.",Not available
https://www.ycombinator.com/companies/memberstack,memberstack,2018,Summer 2020,8,Active,"Williamsburg, VA",Build a custom SaaS or membership site with Webflow or Wordpress,https://www.memberstack.com/,"DEVELOPER-TOOLS, FINTECH, SAAS","Duncan Hamra
Founder
I love to build things. Currently converting a van into a tiny home when I'm not working on Memberstack.","Tyler Bell
Founder",Not available
https://www.ycombinator.com/companies/membo,membo,2020,Summer 2021,3,Inactive,"Tallinn, Estonia","Groceries fresher than a farmer’s market, delivered to you (EU)",https://membo.ee/,"GROCERY, MARKETPLACE, DELIVERY","Vahur Hansen
Founder
I was a product engineer in TransferWise for 4 years and built the US consumer product and SMB team & product. I jokingly like to say I used to move money across borders and now do the same with fruits and vegetables 🤓. 

I'm a campervan-enthusiast, surf-loving guitar head who likes to build software for consumers and solve hard real-life problems through doing so.","Paula Kink
Founder
Overly enthusiastic entrepreneur who loves loves solving problems with building impactful companies!✨ I have a legal degree, but the moment I left uni I started building my first company (which was in the medtech sector). I am also a big foodie, so building Membo is a dream come true! Oh, and if you couldn't already tell, I am also a full time dog mom.. 😅🦊",Not available
https://www.ycombinator.com/companies/memfault,memfault,2018,Winter 2019,80,Acquired,San Francisco,"First IoT reliability platform for debugging, monitoring, OTA updates",https://memfault.com/,"DEVELOPER-TOOLS, SAAS, IOT","François Baldassari
Founder","Christopher Coleman
Founder","Tyler Hoffman
Founder"
