company_urls,company_name,founded_date,batch,team_size,status,location,slogan,company_website_url,company_types,founder_1,founder_2,founder_3
https://www.ycombinator.com/companies/airfordable,airfordable,2015,Summer 2016,7,Active,"Chicago, IL",Buy flights for only a fraction upfront and pay off the rest in…,http://www.airfordable.com/,"FINTECH, TRAVEL","Ama Marfo
Founder/CEO","Emmanuel Buah
Founder/CTO",Not available
https://www.ycombinator.com/companies/airgoods,airgoods,2023,Summer 2023,8,Active,New York,Wholesale marketplace for food & beverage,https://airgoods.com/,Not available,"Aaron Farr
Founder
Building Airgoods to modernize food & beverage distribution.

Studied Econ at Yale.","Paolo Carroll
Founder
From Brazil, went to Yale, and now building for specialty food stores.","Elian Haddock
Founder
Yale '22"
https://www.ycombinator.com/companies/airhart-aeronautics,airhart-aeronautics,2022,Summer 2022,6,Active,"Long Beach, CA",Airplanes anyone can fly,https://www.airhartaero.com/,"AIRPLANES, AEROSPACE","Nikita Ermoshkin
Founder
Nikita Ermoshkin is an electrical and systems engineer with a degree in Electrical and Computer Engineering from Cornell University. Nikita was an avionics systems engineer at SpaceX, where he worked on Falcon 9 Fairing recovery, Falcon 9 Payload design, Falcon 9 Stage 2 avionics, and several other projects. Prior to SpaceX and Cornell, Nikita was a co-founder and systems architect at Carbon, where he worked on the development of Carbon's 3D printing technology and printer architecture.",Not available,Not available
https://www.ycombinator.com/companies/airhelp,airhelp,2013,Winter 2014,350,Active,Not available,"AirHelp helps air passengers get compensation for delayed, cancelled…",http://www.airhelp.com/,Not available,"Henrik Zillmer
Founder
Henrik Zillmer is a serial entrepreneur, former Rocket Internet executive and founder of AirHelp and ROOM to mention a few. Henrik has founded more than ten startups’ within insurance, travel, software and e-commerce. At Rocket Internet Henrik launched one of Asia’s largest e-commerce businesses Zalora in eight different countries and took the company from 5 to 2,000 employees in less than one year. Henrik is currently chairman of AirHelp and continues to be active in Y Combinator as an advisor.",Not available,Not available
https://www.ycombinator.com/companies/airmada,airmada,Not available,Summer 2015,2,Inactive,Boston,Autonomous ground stations for drones,http://www.airmada.com/,"DRONES, LOGISTICS","Dan Danay
Founder/CEO","Boris Lipchin
Founder/CTO",Not available
https://www.ycombinator.com/companies/airmyne,airmyne,2022,Winter 2022,11,Active,"Berkeley, CA",Building systems to remove carbon dioxide from air at industrial scale,http://www.airmyne.com/,"CARBON-CAPTURE-AND-REMOVAL, HARD-TECH, HARDWARE, CLIMATE","Mark Cyffka
Founder
Cleantech commercialization leader. Helped invent, scale, & sell products used in EV, solar, semiconductor, & display manufacturing. Formerly served as Product Manager at Chemetall-BASF & R&D Engineer at Honeywell. Trained at Harvey Mudd College (Chemistry) & Babson College (MBA).","Sudip Mukhopadhyay
Founder
Deep tech innovator helped bringing billions of revenue-Helped developing low global warming refrigerant, 1234yf for cars. Developed products and commercialized in Solar, Semi, Displays and Quantum Dot TV applications. Founding member of Honeywell drone and air taxi greenhouses/startups, Also worked with 100s of startup in deep tech from Finland.",Not available
https://www.ycombinator.com/companies/airo-health,airo-health,Not available,Summer 2016,2,Inactive,San Francisco,Airo is an AI to passively track and manage your mental health.,http://www.airohealth.com/,"ARTIFICIAL-INTELLIGENCE, MENTAL-HEALTH-TECH","Naman Kumar
Founder/CEO",Not available,Not available
https://www.ycombinator.com/companies/airpair,airpair,Not available,Winter 2014,2,Inactive,San Francisco,Instant access to the world's best software experts via video chat…,http://airpair.com/,REMOTE-WORK,"Maksim Ioffe
Founder/COO","Jonathon Kresner
Founder","Igor Lebovic
Founder/CMO"
https://www.ycombinator.com/companies/airshared,airshared,Not available,Summer 2012,Not available,Inactive,Not available,TBD,http://getcycle.com/,SAAS,"Rosanna Myers
Founder/CEO","Alex Shkolnik
Founder","Arjun Vasan
Founder"
https://www.ycombinator.com/companies/airthium,airthium,2016,Summer 2017,12,Active,"Paris, France",Decarbonized heat and power cheaper than fossil fuels,http://www.airthium.com/,"ENERGY-STORAGE, HARD-TECH, HARDWARE, CLIMATE, ENERGY","Andrei Klochko
Founder/CEO
PhD in Plasma Physics from École Polytechnique (Paris, France), then started Airthium as CEO and CTO in 2015 before going through YC in 2017. This is still my current position.","Franck Lahaye
Founder
Cofounder at Airthium.",Not available
