company_urls,company_name,founded_date,batch,team_size,status,location,slogan,company_website_url,company_types,founder_1,founder_2,founder_3
https://www.ycombinator.com/companies/convex,convex,2017,Winter 2019,110,Acquired,San Francisco,Software for the commercial services industry.,https://www.convex.com/,"SAAS, PROPTECH","Charlie Warren
Founder/CEO
Former CEO and cofounder of Convex, which was acquired by ServiceTitan in April '24. Interested in B2B, vertical SaaS, & AI for industries underserved by technology. Live in San Francisco with my wife and young family.","Blake Meulmester
Founder/COO",Not available
https://www.ycombinator.com/companies/convexia,convexia,2025,Summer 2025,2,Active,San Francisco,The world's first AI-maximalist pharma company,https://convexia.bio/,"AI-POWERED-DRUG-DISCOVERY, BIOTECH, AI","Ayaan Parikh
Founder
Building agents to find and acquire early-stage drug assets. 

Stanford CS + Bio

Built 3 healthtech startups (telemedicine, gamified recovery, hydroponic systems). 

Published 4 papers on molecular dynamics. 

Biotech VC and consulting experience.","Rahul Vijayan
Founder
Building agents to find and acquire early-stage drug assets.
Stanford CS + Econ 
Built 3 healthtech startups (telemedicine, gamified recovery, hydroponic systems).",Not available
https://www.ycombinator.com/companies/convictional,convictional,2017,Winter 2019,12,Active,"Toronto, Canada",Convictional is reinventing business operations,https://convictional.com/,"B2B, OPERATIONS","Roger Kirkness
CEO & Founder
Reinventing business operations at Convictional","Chris Grouchy
Founder
Helping startups figure out 0-1 GTM.",Not available
https://www.ycombinator.com/companies/convore,convore,Not available,Winter 2011,2,Inactive,San Francisco,Hosted IRC and so much more.,http://convore.com/,"COMMUNITY, MESSAGING","Leah Culver
Founder/CEO
iOS and Python developer. Co-author of OAuth and oEmbed. Angel investor. Formerly: Twitter, Breaker (YC W17), Dropbox, Pownce, Convore (YC W11), Grove.io.","Eric Florenzano
Founder/CTO","Eric Maguire
Founder/Designer"
https://www.ycombinator.com/companies/convox,convox,2015,Summer 2015,3,Acquired,"Atlanta, GA","Open-source tools for deploying, managing, and monitoring cloud…",http://convox.com/,KUBERNETES,"David Dollar
Founder/CEO","Matt Manning
Founder","Noah Zoschke
Founder/CTO"
https://www.ycombinator.com/companies/convoy-2,convoy-2,2021,Winter 2022,8,Active,"Lagos, Nigeria",Webhooks Gateway for outgoing and incoming webhooks.,https://getconvoy.io/,"DEVELOPER-TOOLS, B2B, OPEN-SOURCE","Subomi Oluwalana
Founder
Subomi Oluwalana is the Co-founder and CEO of Convoy. Subomi is a software engineer and entrepreneur. Nothing excites him more than bringing ideas to life. Originally, He graduated from Landmark University where he received a Bachelor in Accounting & Finance.",Not available,Not available
https://www.ycombinator.com/companies/coperniq,coperniq,2021,Winter 2023,6,Active,San Francisco,Workflow software for solar & energy contractors ☀️😎,https://coperniq.io/,"SAAS, SOLAR-POWER, B2B, CLIMATE, RENEWABLE-ENERGY","Abdullah Al Zandani
Founder
sales&ops @ two solar companies || energy efficiency building auditor @ ADM | B.S. Energy Engineering Cal '21","Max Kazakov
Founder
Skills: Software, Data, UX/UI;
Edu: CS & Philosophy @ UC Berkeley",Not available
https://www.ycombinator.com/companies/copia,copia,2016,Winter 2016,20,Active,San Francisco,Copia's a for-profit technology company that solves food waste &…,http://www.gocopia.com/,"SAAS, B2B, FOOD-TECH","Komal Ahmad
Founder/CEO
As the founder of Copia, Komal intelligently solved the complex logistics associated with redistributing perishable excess food to nonprofits in need. Copia’s technology dramatically reduces food waste and ends hunger. Copia will feed 10 million people and provide businesses and nonprofits with over $30M in savings.

Entrepreneur magazine names Komal as one of the Most Powerful Women in the World. She is on Forbes 30 Under 30 and was recently honored with the Nelson Mandela Humanitarian Award.",Not available,Not available
https://www.ycombinator.com/companies/copilot,copilot,2020,Winter 2018,15,Active,New York,Shopify for Professional Services Businesses,https://www.copilot.app/,"MARKETPLACE, B2B, E-COMMERCE","Marlon Misra
Founder/CEO
founder/ceo at Copilot","Neil Raina
Founder
Cofounder, CTO at Portal (YC W18). Former Software Engineer at Pinterest.",Not available
https://www.ycombinator.com/companies/copper-health,copper-health,2024,Winter 2024,2,Active,San Francisco,Modern patient engagement and remote therapeutic monitoring platform,https://www.copperhealth.co/,"HEALTH-TECH, TELEHEALTH, B2B, DIGITAL-HEALTH, AI","Joanne Wang
Founder
Joanne is the co-founder and CEO of Copper Health. Before Copper Health, she was an investor at General Atlantic where she worked on venture and growth investments in the B2B software space. Joanne studied Computing & Data Science and Finance at NYU.","Tommy Guo
Founder
Tommy is the co-founder & CTO of Copper Health. He was Stripe's first new grad hire in NYC. As a senior software engineer at Stripe, he worked on search infrastructure and led a team to redesign Stripe's API to accept multiple currencies. Tommy studied Computer Science at NYU.",Not available
